skill_name,skill_id,salary_q25,salary_q50,salary_q75,frequency,popular_profession_id,popular_profession_name,Data scientist,Аналитик,Инженер данных,ML инженер,Big Data
gradient boosting,3458,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
организация клиентских мероприятий,3459,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Уверенный пользователь AutoCAD,3460,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
SсiPy,3461,,,,9.705910899737941e-05,3,ML инженер,4.6805523051720103e-05,0.0,0.0,6.75949709341625e-05,0.0
Коммуникативные навыки (умение слушать и общаться в устном и письменном виде),3462,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
MS Power Builder,3463,,,,0.0002911773269921382,1,Аналитик,4.6805523051720103e-05,6.198090987975704e-05,5.49964252323599e-05,0.0,0.0
English language,3464,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Process Mining,3465,,,,0.00019411821799475881,1,Аналитик,0.0,6.198090987975704e-05,5.49964252323599e-05,0.0,0.0
Vendor Management,3466,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
NPS,3467,,,,0.00019411821799475881,1,Аналитик,0.0,6.198090987975704e-05,0.0,0.0,0.0
Навыки продаж,3468,60000.0,80000.0,119362.0,0.022323595069397264,3,ML инженер,0.004212497074654809,0.0016115036568736829,0.00016498927569707968,0.005880762471272137,0.005036514731805591
Коды ТН ВЭД,3469,,,,0.00038823643598951763,0,Data scientist,9.361104610344021e-05,6.198090987975704e-05,0.0,0.0,0.0
IT,3470,,,,0.0023294186159371058,1,Аналитик,0.0003276386613620407,0.00046485682409817776,0.0003849749766265193,0.0003379748546708125,0.000503651473180559
Symfony,3471,,,,0.0009705910899737941,4,Big Data,0.00018722209220688041,9.297136481963555e-05,0.00032997855139415937,6.75949709341625e-05,0.000503651473180559
Transformer,3472,,,,9.705910899737941e-05,3,ML инженер,4.6805523051720103e-05,0.0,5.49964252323599e-05,6.75949709341625e-05,0.0
Планирование и организация рабочего процесса,3473,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Разработка РЭА,3474,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
SOTA,3475,,,,0.0002911773269921382,3,ML инженер,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0002027849128024875,0.0
JTBD,3476,,,,0.0007764728719790353,0,Data scientist,0.00028083313831032063,0.00015495227469939258,0.0,6.75949709341625e-05,0.0
Опыт публичных выступлений,3477,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
Повышение конверсии,3478,,,,0.00038823643598951763,4,Big Data,9.361104610344021e-05,6.198090987975704e-05,0.0,0.000135189941868325,0.0002518257365902795
продуктовые метрики,3479,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Проведение рекламных кампаний,3480,,,,0.00019411821799475881,1,Аналитик,0.0,6.198090987975704e-05,0.0,0.0,0.0
Risk management,3481,,,,0.00038823643598951763,4,Big Data,4.6805523051720103e-05,0.00012396181975951408,5.49964252323599e-05,0.0,0.0002518257365902795
Тестирование оборудования,3482,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Прием и распределение звонков,3483,,,,0.0005823546539842764,4,Big Data,9.361104610344021e-05,3.099045493987852e-05,5.49964252323599e-05,0.000135189941868325,0.0002518257365902795
Product Promotion,3484,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,3.099045493987852e-05,0.0,6.75949709341625e-05,0.0
Financial Accounting,3485,,,,0.00019411821799475881,4,Big Data,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0002518257365902795
Управление процессами,3486,,,,0.0021353003979423467,4,Big Data,0.00037444418441376083,0.0003718854592785422,0.0002199857009294396,0.000135189941868325,0.000503651473180559
BPM системы,3487,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
DS,3488,,,,0.0002911773269921382,3,ML инженер,4.6805523051720103e-05,3.099045493987852e-05,5.49964252323599e-05,0.0002027849128024875,0.0
навыки бюджетирования,3489,,,,0.0002911773269921382,0,Data scientist,9.361104610344021e-05,3.099045493987852e-05,0.0,0.0,0.0
Broadcom,3490,,,,0.0002911773269921382,0,Data scientist,0.00014041656915516032,0.0,0.0,0.0,0.0
Основы программирования,3491,,,,0.0009705910899737941,4,Big Data,0.00014041656915516032,0.0001859427296392711,0.00016498927569707968,6.75949709341625e-05,0.0002518257365902795
Английский язык - средний уровень,3492,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Конструкторская документация,3493,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Нейросеть,3494,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
Figma,3495,65250.0,120000.0,150000.0,0.006114723866834902,1,Аналитик,0.0008893049379826819,0.0014255609272344118,0.0002749821261617995,0.0005407597674733,0.0
Midjourney,3496,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,0.0,0.0,0.0,0.0
Эффективность,3497,80000.0,125000.0,145000.0,0.0013588275259633117,1,Аналитик,9.361104610344021e-05,0.0003408950043386637,0.0001099928504647198,6.75949709341625e-05,0.0
Spring Framework,3498,122600.0,150000.0,229437.0,0.014170629913617392,0,Data scientist,0.004633746782120291,0.0016424941118135614,0.0020348677335973162,0.0010139245640124375,0.002014605892722236
Blockchain,3499,,,,0.0005823546539842764,3,ML инженер,4.6805523051720103e-05,9.297136481963555e-05,5.49964252323599e-05,0.000135189941868325,0.0
Рублевые облигации,3500,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Data Center,3501,,,,9.705910899737941e-05,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
Информационные сайты,3502,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Reactive Spring,3503,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
Recommender Systems,3504,,,,0.00019411821799475881,3,ML инженер,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.000135189941868325,0.0
охранная сигнализация,3505,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
инженер-строитель,3506,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
opnsence,3507,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
TAM,3508,,,,9.705910899737941e-05,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
Исполнительная документация,3509,82500.0,105000.0,119750.0,0.0020382412889449674,2,Инженер данных,0.0,0.0,0.0011549249298795578,0.0,0.0
Troubleshooting,3510,,,,0.00048529554498689704,2,Инженер данных,4.6805523051720103e-05,0.0,0.0002749821261617995,6.75949709341625e-05,0.0
Search Inform,3511,,,,0.00019411821799475881,2,Инженер данных,0.0,0.0,0.0001099928504647198,0.0,0.0
Подбор ключевых слов,3512,,,,0.0007764728719790353,1,Аналитик,0.0,0.00024792363951902817,0.0,0.0,0.0
РедОС,3513,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
IFRS Accounting Automation,3514,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
React/Redux,3515,,,,0.00019411821799475881,3,ML инженер,0.0,3.099045493987852e-05,0.0,6.75949709341625e-05,0.0
Корпоративные финансы,3516,,,,0.00048529554498689704,4,Big Data,9.361104610344021e-05,0.00012396181975951408,0.0,6.75949709341625e-05,0.000503651473180559
IP-телефония на базе Asterisk,3517,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Описание бизнес-процессов,3518,52200.0,80000.0,135000.0,0.006988255847811317,1,Аналитик,0.00014041656915516032,0.0021383413908516178,0.00016498927569707968,0.000135189941868325,0.0
1С KA,3519,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
IPAM,3520,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Входящая корреспонденция,3521,,,,0.00019411821799475881,3,ML инженер,4.6805523051720103e-05,0.0,0.0,6.75949709341625e-05,0.0
Интерьерная печать,3522,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
гидротехническое / мостостроение/ ПГС,3523,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Driving Licence B,3524,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
JDA,3525,,,,9.705910899737941e-05,3,ML инженер,0.0,3.099045493987852e-05,0.0,6.75949709341625e-05,0.0
AI,3526,,,,0.00048529554498689704,3,ML инженер,0.00014041656915516032,0.0,0.0001099928504647198,0.0002027849128024875,0.0
знание методов и принципов монтажа приборов и оборудования КИП и А,3527,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Сверка срока годности,3528,,,,0.00048529554498689704,3,ML инженер,0.0,0.0,0.0,0.0003379748546708125,0.0
Android SDK,3529,,,,0.0006794137629816559,4,Big Data,0.0002340276152586005,6.198090987975704e-05,5.49964252323599e-05,0.000135189941868325,0.0002518257365902795
Установка ПО,3530,41250.0,55775.0,61875.0,0.0028147141609240027,2,Инженер данных,0.0005148607535689211,3.099045493987852e-05,0.000549964252323599,0.0005407597674733,0.0
Coffeecup HTML Editor,3531,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
вахта с проживанием,3532,,,,0.00038823643598951763,3,ML инженер,0.0,0.0,0.0,0.00027037988373665,0.0
AMQP,3533,,,,9.705910899737941e-05,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
Lua,3534,,,,0.00019411821799475881,4,Big Data,4.6805523051720103e-05,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0002518257365902795
Функции технического заказчика,3535,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Базовые знания 1С,3536,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Программирования (приветствуются Visual Basic,3537,,,,9.705910899737941e-05,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
Автоматизация медицинских процессов,3538,,,,0.00038823643598951763,4,Big Data,0.00014041656915516032,9.297136481963555e-05,0.0001099928504647198,0.0,0.000503651473180559
киноиндустрия,3539,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
tipco,3540,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
FMEA,3541,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Script Runner,3542,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
Обучаемый,3543,,,,0.0002911773269921382,3,ML инженер,0.0,3.099045493987852e-05,0.0,0.000135189941868325,0.0
Контроль работы персонала,3544,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Scoring models,3545,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
xsd/wsdl,3546,,,,9.705910899737941e-05,4,Big Data,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0002518257365902795
Ретушь,3547,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Поверка радиотехнических СИ и СИ электрических и магнитных величин,3548,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Усердие,3549,,,,0.00038823643598951763,3,ML инженер,0.0,0.0,0.0,0.00027037988373665,0.0
Аккаунт-менеджмент,3550,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Работа с кадровыми агентствами,3551,,,,0.00048529554498689704,1,Аналитик,0.0,0.00012396181975951408,5.49964252323599e-05,0.0,0.0
Программирование в среде 1с,3552,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,5.49964252323599e-05,6.75949709341625e-05,0.0
инженер иб,3553,,,,9.705910899737941e-05,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
HTML,3554,40875.0,66250.0,107500.0,0.008929438027758906,0,Data scientist,0.001825415399017084,0.0012396181975951406,0.0006049606775559589,0.0012843044477490874,0.001007302946361118
Verilog HDL,3555,,,,0.0002911773269921382,2,Инженер данных,0.0,0.0,0.00016498927569707968,0.0,0.0
Artificial intelligence,3556,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
Менеджер по продажам оборудования,3557,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Local IP access networks,3558,,,,0.00019411821799475881,2,Инженер данных,0.0,0.0,0.0001099928504647198,0.0,0.0
YouTrack,3559,,,,0.0005823546539842764,2,Инженер данных,4.6805523051720103e-05,9.297136481963555e-05,0.0001099928504647198,0.0,0.0
Способность к быстрому обучению,3560,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Финансовая вертикаль,3561,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Трубопроводы,3562,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
ведение баз данных,3563,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Легкообучаемость,3564,,,,0.00019411821799475881,2,Инженер данных,0.0,0.0,0.0001099928504647198,0.0,0.0
Security Vision,3565,,,,9.705910899737941e-05,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
Организация пресс-конференций,3566,,,,0.0002911773269921382,3,ML инженер,4.6805523051720103e-05,3.099045493987852e-05,0.0,6.75949709341625e-05,0.0
Stata,3567,,,,0.0002911773269921382,1,Аналитик,9.361104610344021e-05,9.297136481963555e-05,0.0,6.75949709341625e-05,0.0
Проектный менеджер,3568,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
DBI,3569,,,,0.00038823643598951763,2,Инженер данных,9.361104610344021e-05,0.0,0.0002199857009294396,0.0,0.0
Управление цепочкой поставок,3570,,,,0.00038823643598951763,1,Аналитик,0.0,0.00012396181975951408,0.0,0.0,0.0
Многопоточное программирование,3571,,,,0.0002911773269921382,2,Инженер данных,0.0,0.0,0.00016498927569707968,0.0,0.0
Wifi networks,3572,,,,0.00019411821799475881,2,Инженер данных,0.0,0.0,0.0001099928504647198,6.75949709341625e-05,0.0
Металлоконструкция,3573,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Навыки разрешения спорных ситуаций,3574,,,,0.0012617684169659322,3,ML инженер,0.00018722209220688041,9.297136481963555e-05,0.0001099928504647198,0.0005407597674733,0.0002518257365902795
Фондовый рынок,3575,,,,0.0011647093079685529,0,Data scientist,0.00042124970746548095,0.00012396181975951408,0.0,0.0,0.0
Подбор сотрудников отдела,3576,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Mail Server,3577,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
MS Windows,3578,,,,0.0011647093079685529,3,ML инженер,4.6805523051720103e-05,3.099045493987852e-05,0.0002199857009294396,0.0004731647965391375,0.0
Офисная техника,3579,32625.0,50000.0,70000.0,0.0019411821799475881,3,ML инженер,0.00014041656915516032,6.198090987975704e-05,0.0004399714018588792,0.0006083547384074625,0.0
Стилист,3580,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Лендинг,3581,,,,0.00048529554498689704,1,Аналитик,9.361104610344021e-05,9.297136481963555e-05,5.49964252323599e-05,0.0,0.0
Знание законодательства РФ,3582,,,,0.00038823643598951763,0,Data scientist,9.361104610344021e-05,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
Промышленный ламинатор,3583,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Fiberhome,3584,,,,0.00019411821799475881,0,Data scientist,9.361104610344021e-05,0.0,5.49964252323599e-05,0.0,0.0
1С: Документооборот,3585,51875.0,78150.0,120000.0,0.009026497136756285,1,Аналитик,0.0007956938918792418,0.0016424941118135614,0.001099928504647198,0.000675949709341625,0.000503651473180559
TIA Portal,3586,,,,0.0002911773269921382,2,Инженер данных,0.0,0.0,0.00016498927569707968,0.0,0.0
Эффективное ведение переговоров,3587,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Кредитный скоринг,3588,,,,9.705910899737941e-05,3,ML инженер,4.6805523051720103e-05,3.099045493987852e-05,5.49964252323599e-05,6.75949709341625e-05,0.0
Веб-программирование,3589,,,,0.0010676501989711734,2,Инженер данных,9.361104610344021e-05,0.00015495227469939258,0.0002199857009294396,0.000135189941868325,0.0
IDEFX,3590,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Организация совещаний,3591,,,,0.00019411821799475881,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
ASO,3592,,,,0.00019411821799475881,2,Инженер данных,4.6805523051720103e-05,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
Substance Designer,3593,,,,0.00019411821799475881,3,ML инженер,0.0,0.0,5.49964252323599e-05,6.75949709341625e-05,0.0
Corporate Finance,3594,,,,0.0002911773269921382,4,Big Data,0.0,9.297136481963555e-05,5.49964252323599e-05,0.0,0.0002518257365902795
JustLight,3595,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Продажи через дилеров,3596,,,,0.0002911773269921382,1,Аналитик,0.0,6.198090987975704e-05,0.0,6.75949709341625e-05,0.0
VoIP,3597,,,,0.0011647093079685529,2,Инженер данных,0.00014041656915516032,0.0,0.000494967827091239,0.0,0.0
Supply Chain Management,3598,,,,0.0002911773269921382,1,Аналитик,0.0,6.198090987975704e-05,0.0,6.75949709341625e-05,0.0
Анализ посещаемости сайтов,3599,,,,0.0008735319809764147,1,Аналитик,9.361104610344021e-05,0.00024792363951902817,0.0,0.0,0.0
Руководство и обеспечение работ по модернизации,3600,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Yandex Direct,3601,,,,0.0011647093079685529,1,Аналитик,0.0002340276152586005,0.0003408950043386637,0.0,0.0,0.0002518257365902795
PL,3602,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Advanced Sessions,3603,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Планирование карьеры,3604,42000.0,65250.0,95000.0,0.00475589634087159,3,ML инженер,0.0002340276152586005,0.00027891409445890663,0.0009349392289501183,0.001216709476814925,0.0
SLS,3605,,,,9.705910899737941e-05,3,ML инженер,4.6805523051720103e-05,0.0,0.0,6.75949709341625e-05,0.0
Управление контекстной рекламой,3606,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Работа в режиме многозадачности,3607,35000.0,46642.0,75375.0,0.005047073667863729,2,Инженер данных,0.0007020828457758015,0.0006198090987975703,0.0007699499532530386,0.0005407597674733,0.0002518257365902795
Открытие и закрытие счетов,3608,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
CRM системы,3609,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Analytical thinking,3610,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,3.099045493987852e-05,0.0,0.0,0.0
Intel,3611,,,,0.0002911773269921382,0,Data scientist,0.00014041656915516032,0.0,0.0,0.0,0.0
сервисное обслуживание техники,3612,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Лазеры,3613,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
PLM,3614,,,,0.0005823546539842764,0,Data scientist,9.361104610344021e-05,6.198090987975704e-05,5.49964252323599e-05,6.75949709341625e-05,0.0
E-Mail Marketing,3615,70000.0,95675.0,127500.0,0.0017470639619528293,1,Аналитик,0.0002340276152586005,0.00046485682409817776,0.0,0.0,0.0
Power Point,3616,,,,0.0022323595069397265,1,Аналитик,0.00014041656915516032,0.0005268377339779348,0.0001099928504647198,0.0,0.000503651473180559
санкт-петербург,3617,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Самостоятельность и ответственность,3618,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
IPSec,3619,,,,0.00048529554498689704,2,Инженер данных,0.0,0.0,0.0002749821261617995,0.0,0.0
data mesh,3620,,,,9.705910899737941e-05,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
Корпоративные мероприятия,3621,,,,0.0002911773269921382,3,ML инженер,0.0,0.0,0.0,0.0002027849128024875,0.0
Street retail,3622,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Документация проекта,3623,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Qlik,3624,,,,0.0005823546539842764,4,Big Data,0.00014041656915516032,0.00015495227469939258,0.0001099928504647198,6.75949709341625e-05,0.000503651473180559
исполнение поручений руководителя,3625,,,,0.0007764728719790353,0,Data scientist,0.00014041656915516032,9.297136481963555e-05,5.49964252323599e-05,0.000135189941868325,0.0
Знание и понимание этапов,3626,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
опыт в исследованиях бренда и рекламы,3627,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
объекты культурного наследия,3628,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Supermicro,3629,,,,9.705910899737941e-05,2,Инженер данных,0.0,3.099045493987852e-05,5.49964252323599e-05,0.0,0.0
Автоматизация технологических процессов,3630,70443.0,87500.0,106562.0,0.003397068814908279,2,Инженер данных,9.361104610344021e-05,0.00012396181975951408,0.0016498927569707968,0.0002027849128024875,0.000503651473180559
автоматическая сварка,3631,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Согласования в территориальных органах надзора,3632,,,,0.00019411821799475881,2,Инженер данных,0.0,0.0,0.0001099928504647198,0.0,0.0
Digital Security Office,3633,,,,9.705910899737941e-05,4,Big Data,0.0,0.0,5.49964252323599e-05,0.0,0.0002518257365902795
Построение системы пожарной безопасности с «0»,3634,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Erlang,3635,,,,9.705910899737941e-05,3,ML инженер,4.6805523051720103e-05,0.0,0.0,6.75949709341625e-05,0.0
RS-232/485,3636,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Высокая работоспособность,3637,,,,0.00019411821799475881,3,ML инженер,0.0,0.0,5.49964252323599e-05,6.75949709341625e-05,0.0
BerkeleyDB,3638,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
NIST,3639,,,,0.0002911773269921382,0,Data scientist,9.361104610344021e-05,3.099045493987852e-05,0.0,0.0,0.0
горячая линия,3640,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
ВПР,3641,46750.0,60000.0,74790.0,0.0037853052508977966,1,Аналитик,9.361104610344021e-05,0.001146646832775505,5.49964252323599e-05,0.0,0.0
1с Предприятие,3642,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Операционная эффективность,3643,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
ОС Windows,3644,,,,0.0007764728719790353,2,Инженер данных,4.6805523051720103e-05,0.0,0.00032997855139415937,0.000135189941868325,0.0002518257365902795
Организация и планирование рабочего времени,3645,,,,0.00038823643598951763,2,Инженер данных,4.6805523051720103e-05,0.0,0.0001099928504647198,6.75949709341625e-05,0.0
ССП,3646,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Биотехнология,3647,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
ПАССАТ,3648,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
маркетплэйсы,3649,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Среднесрочное бюджетирование и планирование,3650,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
Marketing,3651,,,,0.00038823643598951763,4,Big Data,0.00014041656915516032,9.297136481963555e-05,5.49964252323599e-05,6.75949709341625e-05,0.0002518257365902795
Опытный пользователь AutoCAD или Компас,3652,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
ПДД,3653,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
IT закупки,3654,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
Партнерские программы в социальных сетях,3655,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Оффлайн исследования,3656,,,,9.705910899737941e-05,1,Аналитик,0.0,3.099045493987852e-05,0.0,0.0,0.0
камеры соляного тумана,3657,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Основные технические решения,3658,,,,9.705910899737941e-05,3,ML инженер,0.0,0.0,0.0,6.75949709341625e-05,0.0
Oracle WebLogic,3659,,,,9.705910899737941e-05,2,Инженер данных,4.6805523051720103e-05,0.0,5.49964252323599e-05,0.0,0.0
программирование SCADA,3660,,,,9.705910899737941e-05,2,Инженер данных,0.0,0.0,5.49964252323599e-05,0.0,0.0
Composer,3661,,,,9.705910899737941e-05,4,Big Data,4.6805523051720103e-05,0.0,0.0,0.0,0.0002518257365902795
Контроль ведения кадрового делопроизводства,3662,,,,9.705910899737941e-05,0,Data scientist,4.6805523051720103e-05,0.0,0.0,0.0,0.0
