skill_name,skill_id,salary_q25,salary_q50,salary_q75,frequency,popular_profession_id,popular_profession_name,Аналитик,Аналитик BI,Big Data,NLP,Data Scientist,Администратор баз данных,Продуктовый аналитик,Инженер данных,Аналитик данных,Computer Vision,Системный аналитик,ML инженер,Бизнес-аналитик
EDF,1799,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
ЦФТ-Банк,1800,,,,0.0003778575477045154,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Корпоративная стратегия,1801,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
CLIP,1802,,,,0.0001889287738522577,11,ML инженер,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
Тестирование,1803,,,,0.0039675042508974115,10,Системный аналитик,0.0011456628477905073,0.0,0.001392757660167131,0.0,0.0003056234718826406,0.0007189072609633358,0.0,0.00047404598246029864,0.00021199915200339198,0.0,0.0019442644199611147,0.0004210526315789474,0.0004853583562530335
Kotlin,1804,,,,0.0001889287738522577,11,ML инженер,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
Oracle Database Server 11-12,1805,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
цифровая трансформация,1806,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Производственное планирование,1807,,,,0.0005667863215567731,0,Аналитик,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EViews,1808,,,,0.0009446438692612885,0,Аналитик,0.0003273322422258593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
транзакционные продукты,1809,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Инверсия,1810,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
IBSO,1811,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
GRPC,1812,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
QA,1813,,,,0.0007557150954090308,11,ML инженер,0.00016366612111292964,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0008421052631578948,0.0
ВПР,1814,50000.0,65450.0,82375.0,0.008501794823351597,0,Аналитик,0.0027823240589198036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001483994064023744,0.0,0.0,0.0,0.0006471444750040447
Управление персоналом,1815,,,,0.001322501416965804,2,Big Data,0.0002454991816693944,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032357223750202233
TensorRT,1816,,,,0.0003778575477045154,9,Computer Vision,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.0,0.0004210526315789474,0.0
Внутренняя логистика,1817,,,,0.0005667863215567731,0,Аналитик,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Работать в команде,1818,,,,0.0001889287738522577,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Знание и понимание принципов прогнозирования,1819,,,,0.0001889287738522577,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Стратегический консалтинг,1820,,,,0.0007557150954090308,0,Аналитик,0.0003273322422258593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
.NET Core,1821,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Graph Embedding,1822,,,,0.0001889287738522577,11,ML инженер,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
Jira Data Center,1823,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNMSj,1824,,,,0.0003778575477045154,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047404598246029864,0.0,0.0,0.0,0.0,0.0
OEM,1825,,,,0.0003778575477045154,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Экономический анализ,1826,50000.0,60450.0,87000.0,0.010202153788021915,0,Аналитик,0.0029459901800327334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006359974560101759,0.0,0.0,0.0,0.0024267917812651673
LDAP,1827,,,,0.0001889287738522577,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
CouchDB,1828,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
legaltech,1829,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Geopandas,1830,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS SSAS,1831,,,,0.0003778575477045154,4,Data Scientist,0.0,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS CRM,1832,,,,0.0007557150954090308,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0003240440699935191,0.0,0.00032357223750202233
BCBS,1833,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Консалтинг рег учета и кадров,1834,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Рерайтинг,1835,,,,0.0001889287738522577,11,ML инженер,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
Разработка аналитических ВЭЖХ-МС/МС методик,1836,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Социологические исследования,1837,,,,0.001322501416965804,0,Аналитик,0.0004091653027823241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032357223750202233
Учет ТМЦ,1838,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Оценка потребностей клиентов,1839,,,,0.0020782165123748348,10,Системный аналитик,0.0002454991816693944,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0006480881399870382,0.0,0.0006471444750040447
Настройка сетевых подключений,1840,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVC,1841,,,,0.0001889287738522577,11,ML инженер,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
DeFi,1842,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELT,1843,,,,0.001322501416965804,7,Инженер данных,8.183306055646482e-05,0.0,0.0009285051067780873,0.0,0.0003056234718826406,0.0,0.0,0.0011851149561507466,0.0,0.0,0.0003240440699935191,0.0004210526315789474,0.0
GraphQL,1844,,,,0.0001889287738522577,2,Big Data,0.0,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Юридическая поддержка,1845,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
MINLP,1846,,,,0.0001889287738522577,4,Data Scientist,8.183306055646482e-05,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terraform,1847,,,,0.0011335726431135461,11,ML инженер,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00047404598246029864,0.0,0.0,0.0,0.0012631578947368421,0.0
Разработка сложных SQL-запросов и хранимых процедур,1848,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Аналитическая геометрия,1849,,,,0.0001889287738522577,9,Computer Vision,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.0,0.0,0.0
Russian Accounting Standards (RAS),1850,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сегментация рынка,1851,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Data Mesh,1852,,,,0.0001889287738522577,2,Big Data,0.0,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDDM,1853,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entity-Relations Diagram,1854,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Формирование управленческой отчетности,1855,,,,0.001889287738522577,0,Аналитик,0.0007364975450081834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Deep structured learning,1856,,,,0.0001889287738522577,11,ML инженер,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
Test case,1857,,,,0.0003778575477045154,11,ML инженер,0.00016366612111292964,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
DAST,1858,,,,0.0001889287738522577,2,Big Data,0.0,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Планирование рабочего дня,1859,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Google Chrome,1860,,,,0.0005667863215567731,11,ML инженер,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0012631578947368421,0.0
PEST,1861,,,,0.0003778575477045154,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032357223750202233
Страхование,1862,,,,0.0005667863215567731,0,Аналитик,0.0002454991816693944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
программное администрирование,1863,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Оперативный поиск информации в сети Интернет,1864,,,,0.0017003589646703192,11,ML инженер,0.0004091653027823241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042399830400678397,0.0,0.0,0.0008421052631578948,0.0
Process Mining,1865,,,,0.0007557150954090308,4,Data Scientist,8.183306055646482e-05,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.00016178611875101117
Умение вникать в детали,1866,,,,0.0003778575477045154,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iOS,1867,,,,0.0005667863215567731,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009721322099805574,0.0,0.0
Resnet,1868,,,,0.0001889287738522577,9,Computer Vision,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.0,0.0004210526315789474,0.0
Организация презентаций,1869,,,,0.0003778575477045154,4,Data Scientist,8.183306055646482e-05,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azure,1870,,,,0.0015114301908180617,7,Инженер данных,0.0,0.0,0.00046425255338904364,0.0,0.0,0.0,0.0,0.001422137947380896,0.0,0.0,0.0,0.0004210526315789474,0.0
работа с VIP клиентами,1871,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portainer,1872,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
приходные и расходные операции,1873,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQL Navigator,1874,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
ERD,1875,,,,0.0005667863215567731,10,Системный аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.00016178611875101117
Интернет-реклама,1876,,,,0.0017003589646703192,0,Аналитик,0.0006546644844517185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0004210526315789474,0.0
Взаимодействие с государственными контролирующими органами,1877,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAD,1878,,,,0.0007557150954090308,4,Data Scientist,0.0,0.0,0.0,0.0,0.0012224938875305623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PaaS,1879,,,,0.0003778575477045154,12,Бизнес-аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Казначейство,1880,,,,0.0005667863215567731,12,Бизнес-аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032357223750202233
Складской Учет,1881,,,,0.0011335726431135461,5,Администратор баз данных,0.0003273322422258593,0.0,0.0,0.0,0.0003056234718826406,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Облачные технологии,1882,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Data Centric,1883,,,,0.0001889287738522577,2,Big Data,0.0,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Функциональное тестирование,1884,,,,0.001322501416965804,10,Системный аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006480881399870382,0.0,0.0006471444750040447
Unix,1885,,,,0.004534290572454185,5,Администратор баз данных,0.0,0.0,0.00046425255338904364,0.0,0.0006112469437652812,0.011502516175413372,0.0,0.001422137947380896,0.0,0.0,0.0,0.0008421052631578948,0.00016178611875101117
Pivot table,1886,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Умение работать с большими объемами данных,1887,,,,0.0005667863215567731,8,Аналитик данных,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
IIS,1888,,,,0.0003778575477045154,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClaimRate,1889,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
SSAS,1890,,,,0.001889287738522577,11,ML инженер,0.0002454991816693944,0.0,0.0009285051067780873,0.0,0.0009168704156479218,0.0,0.0,0.0009480919649205973,0.0,0.0,0.0,0.0012631578947368421,0.0
умение видеть за цифрами бизнес-смысл,1891,,,,0.0001889287738522577,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
ISO 9001:2008,1892,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Мобильность,1893,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PyCharm,1894,,,,0.0005667863215567731,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047404598246029864,0.00021199915200339198,0.0,0.0,0.0,0.0
ВЭЖХ-МС/МС,1895,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Разработка платформы,1896,,,,0.0003778575477045154,2,Big Data,0.0,0.0,0.0009285051067780873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qlik View,1897,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
R&D проекты в области AI/ML,1898,,,,0.0003778575477045154,4,Data Scientist,0.0,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mobile,1899,,,,0.0003778575477045154,2,Big Data,0.00016366612111292964,0.0,0.0009285051067780873,0.0,0.0,0.0,0.0,0.00047404598246029864,0.0,0.0,0.0,0.0,0.0
Обучение клиентов,1900,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Учет товарных запасов,1901,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
система принятия решения,1902,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Инкотермс,1903,,,,0.0003778575477045154,8,Аналитик данных,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Отчеты по сравнительному анализу,1904,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Яндекс Вебмастер,1905,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Разработка мотивационных программ для персонала,1906,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Эффективное принятие решений,1907,,,,0.0003778575477045154,8,Аналитик данных,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Репетитор,1908,,,,0.0003778575477045154,4,Data Scientist,0.0,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Целеустремленность,1909,,,,0.0009446438692612885,11,ML инженер,0.0003273322422258593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
шахматы,1910,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ликвидность,1911,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Рефакторинг кода,1912,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maple,1913,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astra Linux,1914,,,,0.0003778575477045154,10,Системный аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Разработчик БД,1915,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
ЗУП,1916,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Структурное мышление,1917,,,,0.0003778575477045154,0,Аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
МСБ,1918,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
erWin,1919,,,,0.0005667863215567731,10,Системный аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0003240440699935191,0.0,0.0
Word Keeper,1920,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILP,1921,,,,0.0001889287738522577,4,Data Scientist,8.183306055646482e-05,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSP,1922,,,,0.0001889287738522577,6,Продуктовый аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0,0.0,0.0,0.0
ПОД/ФТ,1923,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Недопустимые события,1924,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
Отчет,1925,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
Стремление к развитию,1926,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
МФО,1927,,,,0.0001889287738522577,4,Data Scientist,0.0,0.0,0.0,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linux KVM,1928,,,,0.0001889287738522577,10,Системный аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003240440699935191,0.0,0.0
Google AdWords,1929,,,,0.0007557150954090308,6,Продуктовый аналитик,0.00016366612111292964,0.0,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.00042399830400678397,0.0,0.0,0.0004210526315789474,0.0
ОПи У,1930,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
построение экономических моделей,1931,,,,0.0001889287738522577,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
FPR,1932,,,,0.0001889287738522577,6,Продуктовый аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0014204545454545455,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Sybase,1933,,,,0.0003778575477045154,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
опыт анализа больших массивов данных,1934,,,,0.0001889287738522577,8,Аналитик данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021199915200339198,0.0,0.0,0.0,0.0
Администратор RDBMS Oracle,1935,,,,0.0001889287738522577,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Аккуратность,1936,,,,0.0003778575477045154,5,Администратор баз данных,0.0,0.0,0.0,0.0,0.0,0.0014378145219266715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MongoDB,1937,,,,0.006423578310976762,5,Администратор баз данных,8.183306055646482e-05,0.0024271844660194173,0.0,0.0,0.0006112469437652812,0.008626887131560028,0.0,0.0018961839298411946,0.0,0.003703703703703704,0.0012961762799740765,0.0025263157894736842,0.00016178611875101117
Unreal Engine 4,1938,,,,0.0001889287738522577,7,Инженер данных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023702299123014932,0.0,0.0,0.0,0.0,0.0
МДЛП,1939,,,,0.0001889287738522577,2,Big Data,8.183306055646482e-05,0.0,0.00046425255338904364,0.0,0.0003056234718826406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Управление складом,1940,,,,0.0001889287738522577,0,Аналитик,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Внутренняя оптимизация сайта,1941,,,,0.0001889287738522577,11,ML инженер,8.183306055646482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004210526315789474,0.0
Контроль,1942,,,,0.0001889287738522577,12,Бизнес-аналитик,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016178611875101117
