skill,skill_id,salary_q25,salary_q50,salary_q75,frequency,popular_profession_id,popular_profession_name,Инженер данных,Аналитик,Аналитик данных,Bi аналитик,ML инженер,Data scientist
Технический контроль производства,1361,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Apache Ignite,1362,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Расчет премий и бонусов,1363,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
исходящие звонки,1364,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
USM,1365,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
техническое зрение,1366,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
NodeJS,1367,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Business intelligence,1368,,,,0.003003003003003003,2,Аналитик данных,0.0,0.00030950170225936243,0.0009126863401277761,0.0007267441860465116,0.0,0.0
Работа с партнерами,1369,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
ERP,1370,,,,0.0055055055055055055,3,Bi аналитик,0.0,0.0012380068090374497,0.0009126863401277761,0.0014534883720930232,0.0,0.0
Financial Accounting,1371,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Цифровая экономика,1372,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Холодные продажи,1373,,,,0.0015015015015015015,4,ML инженер,0.0002701972439881113,0.00030950170225936243,0.0,0.0,0.0013175230566534915,0.0
описание процессов,1374,,,,0.001001001001001001,3,Bi аналитик,0.0,0.00030950170225936243,0.0,0.0003633720930232558,0.0,0.0
B2B маркетинг,1375,48600.0,70252.0,145000.0,0.011011011011011011,3,Bi аналитик,0.0008105917319643339,0.0015475085112968121,0.0009126863401277761,0.003633720930232558,0.0013175230566534915,0.0
AngularJS,1376,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
IBM WebSphere,1377,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Unity,1378,,,,0.001001001001001001,4,ML инженер,0.0002701972439881113,0.0,0.0,0.0,0.0013175230566534915,0.0
Java Core,1379,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Знание компьютерных программ,1380,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Оптимакрос,1381,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Google Data Studio,1382,,,,0.0025025025025025025,0,Инженер данных,0.0010807889759524452,0.0,0.0,0.0003633720930232558,0.0,0.0
Механизмы конфигураций,1383,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Project management,1384,,,,0.005005005005005005,5,Data scientist,0.0018913807079167792,0.0,0.000304228780042592,0.0003633720930232558,0.0,0.0026595744680851063
Управление рисками,1385,,,,0.0025025025025025025,5,Data scientist,0.0002701972439881113,0.00030950170225936243,0.0,0.0003633720930232558,0.0013175230566534915,0.0026595744680851063
Поиск и привлечение клиентов,1386,,,,0.0025025025025025025,4,ML инженер,0.0002701972439881113,0.00030950170225936243,0.000304228780042592,0.0003633720930232558,0.0013175230566534915,0.0
MDM,1387,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Cognos BI,1388,,,,0.0025025025025025025,3,Bi аналитик,0.0,0.0,0.000304228780042592,0.0014534883720930232,0.0,0.0
Холодные звонки,1389,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
юнит-тестирование,1390,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Leadership Skills,1391,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
Pg/SQL,1392,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Умение работать в команде,1393,,,,0.0025025025025025025,1,Аналитик,0.0002701972439881113,0.0009285051067780873,0.000304228780042592,0.0,0.0,0.0
Прогнозирование,1394,50000.0,66648.0,81988.0,0.03553553553553553,1,Аналитик,0.0018913807079167792,0.009594552770040236,0.007909948281107393,0.002543604651162791,0.0,0.0
Работа с системами аналитики,1395,,,,0.008008008008008008,3,Bi аналитик,0.0005403944879762226,0.0,0.0009126863401277761,0.003997093023255814,0.0,0.0
Ansible,1396,,,,0.0035035035035035035,0,Инженер данных,0.0018913807079167792,0.0,0.0,0.0,0.0,0.0
Sas,1397,,,,0.0035035035035035035,0,Инженер данных,0.0010807889759524452,0.0,0.0009126863401277761,0.0,0.0,0.0
Математическое моделирование,1398,,,,0.008008008008008008,5,Data scientist,0.0008105917319643339,0.0012380068090374497,0.000608457560085184,0.0007267441860465116,0.0013175230566534915,0.010638297872340425
Project Manager,1399,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
GraphQL,1400,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Microsoft Azure Service Fabric,1401,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Check-list,1402,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
Oracle Data Modelle,1403,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
SSAS,1404,,,,0.001001001001001001,4,ML инженер,0.0002701972439881113,0.0,0.0,0.0,0.0013175230566534915,0.0
webpack,1405,,,,0.0005005005005005005,5,Data scientist,0.0,0.0,0.0,0.0,0.0,0.0026595744680851063
Краткосрочное бюджетирование и планирование,1406,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
машинное зрение,1407,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
Первичное обследование,1408,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Проведение маркетинговых исследований,1409,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Проектирование интеграционного взаимодействия,1410,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
SAP SRM,1411,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
презентаций,1412,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Форсайт,1413,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
GIS,1414,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
Транспортная логистика,1415,,,,0.001001001001001001,3,Bi аналитик,0.0,0.0,0.000304228780042592,0.0003633720930232558,0.0,0.0
OSPF,1416,,,,0.002002002002002002,0,Инженер данных,0.0010807889759524452,0.0,0.0,0.0,0.0,0.0
Компенсации и льготы,1417,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Kotlin,1418,,,,0.005005005005005005,0,Инженер данных,0.0021615779519048904,0.0,0.0,0.0003633720930232558,0.0013175230566534915,0.0
Customer Development,1419,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Writing Articles,1420,,,,0.0015015015015015015,4,ML инженер,0.0002701972439881113,0.0,0.0,0.0,0.002635046113306983,0.0
Launching new products,1421,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Amplitude,1422,,,,0.0025025025025025025,3,Bi аналитик,0.0,0.00030950170225936243,0.000608457560085184,0.0007267441860465116,0.0,0.0
LGD,1423,,,,0.001001001001001001,5,Data scientist,0.0,0.0,0.000304228780042592,0.0,0.0,0.0026595744680851063
написание аналитических текстов,1424,,,,0.002002002002002002,2,Аналитик данных,0.0,0.00030950170225936243,0.000608457560085184,0.0003633720930232558,0.0,0.0
Оценка кредитоспособности,1425,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
1C: Бухгалтерия,1426,,,,0.002002002002002002,1,Аналитик,0.0,0.0009285051067780873,0.000304228780042592,0.0,0.0,0.0
Marketing Analysis,1427,,,,0.002002002002002002,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0003633720930232558,0.0,0.0
UML,1428,100000.0,145000.0,175000.0,0.04154154154154154,1,Аналитик,0.00405295865982167,0.008666047663262148,0.008214177061149984,0.00436046511627907,0.0013175230566534915,0.0
Mitre ATT&CK,1429,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Закупки,1430,,,,0.0025025025025025025,3,Bi аналитик,0.0,0.0006190034045187249,0.000304228780042592,0.0007267441860465116,0.0,0.0
Helpdesk,1431,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Ethernet,1432,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Microsoft,1433,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
C#,1434,,,,0.0065065065065065065,4,ML инженер,0.0016211834639286678,0.0,0.000304228780042592,0.0010901162790697674,0.002635046113306983,0.0026595744680851063
Интеграции,1435,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
веб-технологии,1436,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
IBM SPSS,1437,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
СМЭВ,1438,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Налоговый мониторинг,1439,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Оценка инвестиционных проектов,1440,,,,0.001001001001001001,3,Bi аналитик,0.0,0.0,0.0,0.0007267441860465116,0.0,0.0
Oracle Siebel CRM,1441,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
Учет товаров,1442,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Согласование договоров,1443,,,,0.0015015015015015015,3,Bi аналитик,0.0,0.00030950170225936243,0.0,0.0007267441860465116,0.0,0.0
Сметное планирование,1444,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Photon,1445,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Google Cloud Platform,1446,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Facebook Ads,1447,,,,0.001001001001001001,4,ML инженер,0.0,0.0,0.0,0.0003633720930232558,0.0013175230566534915,0.0
Business Process Management,1448,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Документооборот,1449,,,,0.0025025025025025025,1,Аналитик,0.0,0.0009285051067780873,0.000304228780042592,0.0003633720930232558,0.0,0.0
Результативный профессионализм,1450,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Стратегический анализ,1451,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Корпоративная этика,1452,,,,0.0015015015015015015,3,Bi аналитик,0.0002701972439881113,0.00030950170225936243,0.0,0.0003633720930232558,0.0,0.0
PHPUnit,1453,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
1С: Комплексная автоматизация,1454,,,,0.003003003003003003,1,Аналитик,0.0,0.0012380068090374497,0.000304228780042592,0.0003633720930232558,0.0,0.0
Power qwery,1455,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Имитационное моделирование,1456,,,,0.001001001001001001,3,Bi аналитик,0.0,0.00030950170225936243,0.0,0.0003633720930232558,0.0,0.0
4 группа по электробезопасности,1457,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
LTE/5G,1458,,,,0.002002002002002002,0,Инженер данных,0.0010807889759524452,0.0,0.0,0.0,0.0,0.0
Навыки составления отчетности,1459,,,,0.0015015015015015015,2,Аналитик данных,0.0,0.0,0.0009126863401277761,0.0,0.0,0.0
скоринговая модель,1460,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Инвестиционное бюджетирование,1461,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
UC,1462,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
дата инженер,1463,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Автоматизация контекстных кампаний,1464,,,,0.001001001001001001,3,Bi аналитик,0.0,0.0,0.0,0.0007267441860465116,0.0,0.0
расчет показателей,1465,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Bash,1466,,,,0.0045045045045045045,4,ML инженер,0.0016211834639286678,0.0,0.0,0.0,0.002635046113306983,0.0026595744680851063
Tik Tok,1467,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Программы лояльности для клиентов,1468,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
VIPER,1469,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Табличные данные,1470,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
PS Domain,1471,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
Mpstats,1472,,,,0.001001001001001001,1,Аналитик,0.0,0.00030950170225936243,0.000304228780042592,0.0,0.0,0.0
КИС ЕМИАС,1473,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
UDP,1474,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Настройка DNS,1475,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Эффективное принятие решений,1476,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Нагрузочное тестирование,1477,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Усидчивость,1478,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
LTE,1479,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
Оперативный поиск информации в сети Интернет,1480,,,,0.002002002002002002,1,Аналитик,0.0,0.0009285051067780873,0.000304228780042592,0.0,0.0,0.0
Business communication,1481,,,,0.0015015015015015015,0,Инженер данных,0.0008105917319643339,0.0,0.0,0.0,0.0,0.0
Проведение опросов,1482,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
NPM,1483,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Market Research,1484,,,,0.003003003003003003,0,Инженер данных,0.0008105917319643339,0.0,0.000304228780042592,0.0007267441860465116,0.0,0.0
Написание текстов,1485,,,,0.002002002002002002,0,Инженер данных,0.0008105917319643339,0.00030950170225936243,0.0,0.0,0.0,0.0
Экономический анализ,1486,,,,0.012012012012012012,1,Аналитик,0.0002701972439881113,0.0034045187248529867,0.002433830240340736,0.0014534883720930232,0.0,0.0
Technical Translation,1487,,,,0.001001001001001001,4,ML инженер,0.0,0.0,0.0,0.0,0.002635046113306983,0.0
Постановка задач разработчикам,1488,100000.0,150000.0,175000.0,0.025025025025025027,1,Аналитик,0.0013509862199405566,0.0061900340451872485,0.003954974140553696,0.003997093023255814,0.0013175230566534915,0.0
Контекстная реклама,1489,60975.0,72844.0,90000.0,0.00950950950950951,3,Bi аналитик,0.0010807889759524452,0.0,0.0,0.005450581395348837,0.0,0.0
Business skills,1490,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
611-П,1491,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Power Bl,1492,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Информационная безопасность,1493,,,,0.0015015015015015015,2,Аналитик данных,0.0,0.00030950170225936243,0.000608457560085184,0.0,0.0,0.0
CCNP,1494,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
извлечение сущностей,1495,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
ЭДО,1496,,,,0.001001001001001001,2,Аналитик данных,0.0,0.0,0.000608457560085184,0.0,0.0,0.0
Подготовка управленческой отчетности,1497,,,,0.001001001001001001,2,Аналитик данных,0.0,0.0,0.000608457560085184,0.0,0.0,0.0
Внутренний аудит контекстной рекламы,1498,,,,0.001001001001001001,3,Bi аналитик,0.0,0.0,0.0,0.0007267441860465116,0.0,0.0
Руководство коллективом,1499,,,,0.002002002002002002,3,Bi аналитик,0.0005403944879762226,0.0,0.0,0.0007267441860465116,0.0,0.0
Геодезия и картография,1500,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Оптовые продажи,1501,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Инновационный менеджмент,1502,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
InVision,1503,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
OSI,1504,,,,0.0015015015015015015,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0003633720930232558,0.0,0.0
Adobe Photoshop,1505,,,,0.00850850850850851,4,ML инженер,0.0010807889759524452,0.0009285051067780873,0.001216915120170368,0.0010901162790697674,0.002635046113306983,0.0026595744680851063
Greenplum,1506,,,,0.0055055055055055055,0,Инженер данных,0.0021615779519048904,0.0,0.000304228780042592,0.0007267441860465116,0.0,0.0
Кино,1507,,,,0.001001001001001001,3,Bi аналитик,0.0,0.0,0.000304228780042592,0.0003633720930232558,0.0,0.0
RFM,1508,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Custumer developmen,1509,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
R-программирование,1510,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
B2C Marketing,1511,,,,0.001001001001001001,1,Аналитик,0.0002701972439881113,0.00030950170225936243,0.0,0.0,0.0,0.0
B2B Продажи,1512,,,,0.0045045045045045045,4,ML инженер,0.0008105917319643339,0.0,0.0,0.0014534883720930232,0.002635046113306983,0.0
GDS,1513,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Анализ инвестиционных проектов,1514,,,,0.0035035035035035035,3,Bi аналитик,0.0,0.0009285051067780873,0.0,0.0014534883720930232,0.0,0.0
хранилище данных,1515,,,,0.0015015015015015015,0,Инженер данных,0.0005403944879762226,0.0,0.000304228780042592,0.0,0.0,0.0
MS Visio,1516,81250.0,140000.0,152500.0,0.032532532532532535,1,Аналитик,0.0016211834639286678,0.009594552770040236,0.0060845756008518406,0.0029069767441860465,0.0,0.0
jQuery,1517,,,,0.0015015015015015015,4,ML инженер,0.0002701972439881113,0.0,0.000304228780042592,0.0,0.0013175230566534915,0.0
SEO,1518,,,,0.0025025025025025025,3,Bi аналитик,0.0,0.00030950170225936243,0.0,0.0014534883720930232,0.0,0.0
PySpark,1519,,,,0.001001001001001001,4,ML инженер,0.0,0.0,0.000304228780042592,0.0,0.0013175230566534915,0.0
Data Quality,1520,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
FIrewall,1521,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Владение MS Office,1522,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
affiliate marketing,1523,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
OWOX BI,1524,,,,0.0015015015015015015,3,Bi аналитик,0.0,0.00030950170225936243,0.000304228780042592,0.0003633720930232558,0.0,0.0
Автоматизация бизнес-процессов,1525,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
EAD,1526,,,,0.0005005005005005005,5,Data scientist,0.0,0.0,0.0,0.0,0.0,0.0026595744680851063
Заключение договоров,1527,,,,0.001001001001001001,3,Bi аналитик,0.0,0.00030950170225936243,0.0,0.0003633720930232558,0.0,0.0
Навыки работы с клиентами,1528,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Рейл-Атлас). • Понимани,1529,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
BI-аналитика,1530,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Мониторинг,1531,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
Парсинг,1532,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
графовые БД,1533,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
xa0— A2 — Элементарный,1534,,,,0.007007007007007007,1,Аналитик,0.0010807889759524452,0.0015475085112968121,0.000304228780042592,0.0010901162790697674,0.0013175230566534915,0.0
1С: Производство,1535,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
СТМ - Рейл-Тариф,1536,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
MS Project,1537,,,,0.007007007007007007,1,Аналитик,0.0008105917319643339,0.0015475085112968121,0.001216915120170368,0.0007267441860465116,0.0,0.0
Biology,1538,,,,0.0005005005005005005,5,Data scientist,0.0,0.0,0.0,0.0,0.0,0.0026595744680851063
поисковые алгоритмы,1539,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
Системный анализ,1540,83500.0,120000.0,163125.0,0.04454454454454455,2,Аналитик данных,0.0032423669278573357,0.00897554936552151,0.010952236081533314,0.003997093023255814,0.0013175230566534915,0.0
ВОЛС,1541,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Способность обучать других,1542,,,,0.002002002002002002,5,Data scientist,0.0,0.0006190034045187249,0.0,0.0003633720930232558,0.0,0.0026595744680851063
CFIHOS,1543,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Проведение тренинга для новых сотрудников,1544,,,,0.0015015015015015015,1,Аналитик,0.0,0.0009285051067780873,0.0,0.0,0.0,0.0
экономика,1545,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Обучение пользователей,1546,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Oracle Primavera,1547,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
DB,1548,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Информационные технологии,1549,,,,0.0075075075075075074,1,Аналитик,0.0005403944879762226,0.0018570102135561746,0.000608457560085184,0.0014534883720930232,0.0013175230566534915,0.0
1С: Консолидация,1550,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Yandex.Cloud,1551,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
директ маркетинг,1552,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Ведение табеля учета рабочего времени,1553,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
SLA,1554,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
регулирование розничных цен,1555,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Подготовка бизнес-требований и разработка артефактов,1556,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Imitation Learning,1557,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Разработка и внедрение системы KPI,1558,,,,0.002002002002002002,3,Bi аналитик,0.0002701972439881113,0.00030950170225936243,0.000304228780042592,0.0003633720930232558,0.0,0.0
Разработка стратегии продвижения товара,1559,,,,0.0005005005005005005,1,Аналитик,0.0,0.00030950170225936243,0.0,0.0,0.0,0.0
Активные продажи,1560,,,,0.0025025025025025025,5,Data scientist,0.0002701972439881113,0.00030950170225936243,0.0,0.0007267441860465116,0.0,0.0026595744680851063
TikTok Ads,1561,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
B2B,1562,,,,0.002002002002002002,0,Инженер данных,0.0008105917319643339,0.00030950170225936243,0.0,0.0,0.0,0.0
Data Scientist,1563,,,,0.001001001001001001,0,Инженер данных,0.0005403944879762226,0.0,0.0,0.0,0.0,0.0
MS Azure,1564,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
Computer troubleshooting,1565,,,,0.0005005005005005005,4,ML инженер,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0
CMake,1566,,,,0.0005005005005005005,0,Инженер данных,0.0002701972439881113,0.0,0.0,0.0,0.0,0.0
Логическое мышление,1567,,,,0.0005005005005005005,3,Bi аналитик,0.0,0.0,0.0,0.0003633720930232558,0.0,0.0
Умение слушать,1568,,,,0.0005005005005005005,2,Аналитик данных,0.0,0.0,0.000304228780042592,0.0,0.0,0.0
